1,1,4.7e+09,0.00131867,-0.00063669
1,1,4.706e+09,0.00157165,-0.000304547
1,1,4.712e+09,0.00148853,-0.00191178
1,1,4.718e+09,0.000402086,-0.00308769
1,1,4.724e+09,-0.00237106,-0.00175664
1,1,4.73e+09,-0.001403,-0.000465888
1,1,4.736e+09,-0.00271699,-0.000337547
1,1,4.742e+09,-0.00221225,0.00321545
1,1,4.748e+09,0.00175611,0.00251229
1,1,4.754e+09,0.00160346,0.00221408
1,1,4.76e+09,0.00282094,-0.000307617
1,1,4.766e+09,0.00205994,0.000294585
1,1,4.772e+09,0.00313707,-0.0020957
1,1,4.778e+09,0.00184187,-0.0033848
1,1,4.784e+09,-0.00117987,-0.00358746
1,1,4.79e+09,-0.000775753,-0.00150297
1,1,4.796e+09,-0.000594925,-0.00254989
1,1,4.802e+09,-0.00155638,-0.00226153
1,1,4.808e+09,-0.00242689,-0.00233102
1,1,4.814e+09,-0.00279103,-0.0020547
1,1,4.82e+09,-0.00341597,-0.00199899
1,1,4.826e+09,-0.00561463,-0.00236542
1,1,4.832e+09,-0.00899848,0.000341717
1,1,4.838e+09,-0.00945995,0.0058628
1,1,4.844e+09,-0.00591959,0.0115627
1,1,4.85e+09,0.000922413,0.0117206
1,1,4.856e+09,0.00373161,0.0104496
1,1,4.862e+09,0.00788602,0.00821535
1,1,4.868e+09,0.00838548,0.00446634
1,1,4.874e+09,0.00876951,0.00367899
1,1,4.88e+09,0.00895896,0.00190987
1,1,4.886e+09,0.0117981,0.000866639
1,1,4.892e+09,0.0138373,-0.0032629
1,1,4.898e+09,0.0126389,-0.00865057
1,1,4.904e+09,0.0113124,-0.0128295
1,1,4.91e+09,0.00694862,-0.0192911
1,1,4.916e+09,-0.000908535,-0.0212521
1,1,4.922e+09,-0.00781365,-0.0214514
1,1,4.928e+09,-0.0168504,-0.0174936
1,1,4.934e+09,-0.021031,-0.0111356
1,1,4.94e+09,-0.0247692,-0.00455438
1,1,4.946e+09,-0.0257697,0.00348412
1,1,4.952e+09,-0.0246541,0.0125967
1,1,4.958e+09,-0.0193205,0.0203767
1,1,4.964e+09,-0.0120356,0.0257738
1,1,4.97e+09,-0.00365033,0.0289768
1,1,4.976e+09,0.00548706,0.0303842
1,1,4.982e+09,0.0170702,0.0273623
1,1,4.988e+09,0.0245035,0.0191434
1,1,4.994e+09,0.0284504,0.0108917
1,1,5e+09,0.0312582,0.00228209
1,2,4.7e+09,-0.000164144,-0.00315101
1,2,4.706e+09,-0.00178234,-0.00202071
1,2,4.712e+09,-0.00272392,0.000276407
1,2,4.718e+09,-0.000183773,0.00220238
1,2,4.724e+09,-0.000437232,0.000812236
1,2,4.73e+09,0.00194112,0.00206739
1,2,4.736e+09,0.00158866,-0.000508174
1,2,4.742e+09,0.00238458,-0.000999871
1,2,4.748e+09,-0.000577784,-0.00312875
1,2,4.754e+09,-0.00108227,-0.000409828
1,2,4.76e+09,-0.00112016,0.000213687
1,2,4.766e+09,0.000236684,0.00168549
1,2,4.772e+09,0.00136551,-0.000894999
1,2,4.778e+09,-0.000128916,0.00134505
1,2,4.784e+09,0.00379191,-0.000457818
1,2,4.79e+09,0.00216966,-0.00348354
1,2,4.796e+09,0.000862797,-0.00365845
1,2,4.802e+09,-0.00077369,-0.00526916
1,2,4.808e+09,-0.00368729,-0.00463791
1,2,4.814e+09,-0.00553999,-0.00381321
1,2,4.82e+09,-0.00850564,-0.000426647
1,2,4.826e+09,-0.00732687,0.00384068
1,2,4.832e+09,-0.00417787,0.00624457
1,2,4.838e+09,-0.0009289,0.00468835
1,2,4.844e+09,-0.00221007,0.00304788
1,2,4.85e+09,-0.00345809,0.00509482
1,2,4.856e+09,-0.00297466,0.00804528
1,2,4.862e+09,0.000197916,0.0115905
1,2,4.868e+09,0.00533764,0.0123049
1,2,4.874e+09,0.0132477,0.0117344
1,2,4.88e+09,0.0173623,0.00346855
1,2,4.886e+09,0.0174302,-0.00324554
1,2,4.892e+09,0.0150614,-0.00938909
1,2,4.898e+09,0.0107907,-0.013203
1,2,4.904e+09,0.00664886,-0.0159599
1,2,4.91e+09,0.00161632,-0.016643
1,2,4.916e+09,-0.001911,-0.0169861
1,2,4.922e+09,-0.006613,-0.0177186
1,2,4.928e+09,-0.012213,-0.0174511
1,2,4.934e+09,-0.0197622,-0.0136793
1,2,4.94e+09,-0.0262567,-0.00652366
1,2,4.946e+09,-0.0268985,0.00404171
1,2,4.952e+09,-0.0246884,0.0129365
1,2,4.958e+09,-0.0198287,0.0204083
1,2,4.964e+09,-0.0131406,0.0274862
1,2,4.97e+09,-0.00202341,0.0307243
1,2,4.976e+09,0.00787946,0.0294878
1,2,4.982e+09,0.0174793,0.0254842
1,2,4.988e+09,0.0239171,0.017976
1,2,4.994e+09,0.0280454,0.0107078
1,2,5e+09,0.0289397,0.00146321
1,3,4.7e+09,0.00199214,-0.00107844
1,3,4.706e+09,0.00262769,-0.00185713
1,3,4.712e+09,0.000637388,-0.00345982
1,3,4.718e+09,-0.00115678,-0.00243052
1,3,4.724e+09,-0.00172915,-0.00126597
1,3,4.73e+09,-0.00178131,-0.000416416
1,3,4.736e+09,-0.00221518,0.0003423
1,3,4.742e+09,-0.00143614,0.00251965
1,3,4.748e+09,0.000790949,0.00177506
1,3,4.754e+09,0.00178787,0.00136338
1,3,4.76e+09,0.00157072,-0.000772259
1,3,4.766e+09,0.000440234,2.30983e-05
1,3,4.772e+09,0.00182264,0.000601598
1,3,4.778e+09,0.00277229,-0.00219568
1,3,4.784e+09,0.000735388,-0.00251301
1,3,4.79e+09,-0.000249001,-0.00281325
1,3,4.796e+09,-0.00018501,-0.00227632
1,3,4.802e+09,-0.000257465,-0.0030419
1,3,4.808e+09,-0.00253649,-0.00383619
1,3,4.814e+09,-0.00365779,-0.00214057
1,3,4.82e+09,-0.00317298,-0.00228183
1,3,4.826e+09,-0.00616821,-0.00299454
1,3,4.832e+09,-0.0100059,7.22087e-05
1,3,4.838e+09,-0.0104517,0.00624657
1,3,4.844e+09,-0.007068,0.0119331
1,3,4.85e+09,-0.000105248,0.0137532
1,3,4.856e+09,0.00491066,0.0127032
1,3,4.862e+09,0.00989956,0.00884602
1,3,4.868e+09,0.0106345,0.00420934
1,3,4.874e+09,0.0101929,0.00138846
1,3,4.88e+09,0.0091519,-0.000638323
1,3,4.886e+09,0.00879567,-0.00101081
1,3,4.892e+09,0.0106909,-0.00147561
1,3,4.898e+09,0.0133573,-0.00564041
1,3,4.904e+09,0.0130082,-0.0128591
1,3,4.91e+09,0.00826784,-0.0198115
1,3,4.916e+09,-0.000713646,-0.0229764
1,3,4.922e+09,-0.0100461,-0.0217922
1,3,4.928e+09,-0.0166408,-0.017081
1,3,4.934e+09,-0.0220481,-0.0111776
1,3,4.94e+09,-0.0255213,-0.00312881
1,3,4.946e+09,-0.0247267,0.00502247
1,3,4.952e+09,-0.0233819,0.0130817
1,3,4.958e+09,-0.0175423,0.0197993
1,3,4.964e+09,-0.0117725,0.0253096
1,3,4.97e+09,-0.00244974,0.0280537
1,3,4.976e+09,0.00621256,0.027368
1,3,4.982e+09,0.014337,0.0247775
1,3,4.988e+09,0.0205723,0.0193122
1,3,4.994e+09,0.0266298,0.0142311
1,3,5e+09,0.0312961,0.00426132
1,4,4.7e+09,-0.00333325,0.005471
1,4,4.706e+09,0.00212295,0.00368551
1,4,4.712e+09,0.00352401,0.000625549
1,4,4.718e+09,0.00259732,-0.00225933
1,4,4.724e+09,0.000180138,-0.0026813
1,4,4.73e+09,-0.00102902,-0.00238169
1,4,4.736e+09,-0.00238766,-0.00164696
1,4,4.742e+09,-0.00403349,0.00136657
