1,1,4.7e+09,0.000108637,0.000596673
1,1,4.706e+09,0.00226795,-0.000580989
1,1,4.712e+09,0.000205781,-0.00219235
1,1,4.718e+09,0.000206756,-0.00222028
1,1,4.724e+09,-0.00226529,-0.00158191
1,1,4.73e+09,-0.00026071,0.000160188
1,1,4.736e+09,-0.00246469,-0.00179231
1,1,4.742e+09,-0.00220903,0.00259063
1,1,4.748e+09,-0.000473394,0.00186518
1,1,4.754e+09,1.97787e-05,0.00323509
1,1,4.76e+09,0.00371371,0.00292683
1,1,4.766e+09,0.00384709,-0.00182185
1,1,4.772e+09,0.00186548,-0.00106256
1,1,4.778e+09,0.00301767,-0.0031601
1,1,4.784e+09,0.000975566,-0.00369706
1,1,4.79e+09,-0.000847662,-0.00464375
1,1,4.796e+09,-0.00241738,-0.00354827
1,1,4.802e+09,-0.00406139,-0.0015581
1,1,4.808e+09,-0.00239188,3.70193e-05
1,1,4.814e+09,-0.00109254,-0.000843026
1,1,4.82e+09,-0.00192366,-0.00279614
1,1,4.826e+09,-0.00624928,-0.002622
1,1,4.832e+09,-0.00793445,0.00067467
1,1,4.838e+09,-0.0097507,0.0054007
1,1,4.844e+09,-0.0045801,0.00992009
1,1,4.85e+09,-0.00146906,0.0111114
1,1,4.856e+09,0.00318044,0.011537
1,1,4.862e+09,0.00748611,0.00929695
1,1,4.868e+09,0.00938673,0.0056586
1,1,4.874e+09,0.00977748,0.00316972
1,1,4.88e+09,0.0110592,-0.000230319
1,1,4.886e+09,0.00899387,-0.00128568
1,1,4.892e+09,0.0109308,-0.00227973
1,1,4.898e+09,0.0123107,-0.00687856
1,1,4.904e+09,0.0106178,-0.0119181
1,1,4.91e+09,0.00827493,-0.0166053
1,1,4.916e+09,0.000756658,-0.0212849
1,1,4.922e+09,-0.00740942,-0.0199722
1,1,4.928e+09,-0.013344,-0.0184792
1,1,4.934e+09,-0.0210062,-0.014068
1,1,4.94e+09,-0.0250658,-0.00531606
1,1,4.946e+09,-0.0262389,0.00312777
1,1,4.952e+09,-0.0247491,0.0110733
1,1,4.958e+09,-0.0208996,0.0203343
1,1,4.964e+09,-0.0128197,0.0259705
1,1,4.97e+09,-0.00402102,0.0294322
1,1,4.976e+09,0.00526064,0.0295609
1,1,4.982e+09,0.0148253,0.0274345
1,1,4.988e+09,0.0237844,0.0217441
1,1,4.994e+09,0.0297489,0.0123633
1,1,5e+09,0.0321901,0.00138782
1,2,4.7e+09,0.000821475,-0.00244328
1,2,4.706e+09,-0.000734304,-0.00175334
1,2,4.712e+09,-0.00136833,-0.00102294
1,2,4.718e+09,-0.000852662,-0.000268715
1,2,4.724e+09,-0.00155022,0.000234494
1,2,4.73e+09,0.000549657,0.00234284
1,2,4.736e+09,0.00122822,-0.000364915
1,2,4.742e+09,0.000822992,1.92047e-05
1,2,4.748e+09,0.000941638,-0.00111698
1,2,4.754e+09,3.02288e-05,-0.00120152
1,2,4.76e+09,-0.000935027,4.42087e-05
1,2,4.766e+09,0.000551605,-0.000203811
1,2,4.772e+09,-0.000285299,0.000677851
1,2,4.778e+09,0.00228546,-0.00034691
1,2,4.784e+09,0.000417082,-0.0021163
1,2,4.79e+09,0.000289799,-0.000238884
1,2,4.796e+09,0.00265234,-0.00174993
1,2,4.802e+09,0.00102597,-0.00432816
1,2,4.808e+09,-0.00123689,-0.00558839
1,2,4.814e+09,-0.00427884,-0.00631455
1,2,4.82e+09,-0.00960032,-0.00331517
1,2,4.826e+09,-0.00983979,0.00315065
1,2,4.832e+09,-0.00657645,0.00655005
1,2,4.838e+09,-0.00316518,0.00791485
1,2,4.844e+09,0.000631128,0.0066497
1,2,4.85e+09,-0.00094158,0.00492451
1,2,4.856e+09,-0.000119725,0.00738885
1,2,4.862e+09,0.00134868,0.00823709
1,2,4.868e+09,0.00449393,0.00982895
1,2,4.874e+09,0.00909899,0.00907138
1,2,4.88e+09,0.014217,0.006172
1,2,4.886e+09,0.0173066,0.000698057
1,2,4.892e+09,0.0172794,-0.00747985
1,2,4.898e+09,0.0129485,-0.0136132
1,2,4.904e+09,0.00726328,-0.0174309
1,2,4.91e+09,0.00144013,-0.0169971
1,2,4.916e+09,-0.00153495,-0.0179653
1,2,4.922e+09,-0.00831684,-0.0181454
1,2,4.928e+09,-0.0133886,-0.015363
1,2,4.934e+09,-0.0184065,-0.0115937
1,2,4.94e+09,-0.0221897,-0.00701156
1,2,4.946e+09,-0.0265148,0.00050662
1,2,4.952e+09,-0.0267821,0.0110502
1,2,4.958e+09,-0.0209759,0.0212643
1,2,4.964e+09,-0.0127769,0.0262378
